ard_millis,GPS Epoch Time,lat (deg),lat (min), long (deg),long (min),el (m),SOG (mm/s),COG (deg*1000),Vert Vel (mm/s)
3293532,1489678413.20,-122,-2865886,37,3012146,-30.40,26,317440,9
3293923,1489678413.60,-122,-2865885,37,3012145,-30.42,15,318730,28
3294326,1489678414.00,-122,-2865885,37,3012145,-30.43,15,318730,49
3294724,1489678414.40,-122,-2865884,37,3012144,-30.48,22,318220,17
3295125,1489678414.80,-122,-2865884,37,3012143,-30.52,12,315660,20
3295524,1489678415.20,-122,-2865884,37,3012142,-30.58,33,311550,37
3295918,1489678415.60,-122,-2865883,37,3012142,-30.62,34,309940,43
3296317,1489678416.00,-122,-2865883,37,3012142,-30.65,7,310490,0
3296712,1489678416.40,-122,-2865883,37,3012143,-30.70,24,310360,25
3297116,1489678416.80,-122,-2865884,37,3012143,-30.73,10,309670,44
3297517,1489678417.20,-122,-2865884,37,3012143,-30.77,21,310360,24
3297923,1489678417.60,-122,-2865884,37,3012143,-30.84,23,310360,43
3298314,1489678418.00,-122,-2865884,37,3012142,-30.88,20,307970,53
3298715,1489678418.40,-122,-2865883,37,3012142,-30.93,35,307570,12
3299110,1489678418.80,-122,-2865883,37,3012143,-30.99,12,309210,21
3299516,1489678419.20,-122,-2865883,37,3012144,-30.99,39,311730,-6
3299911,1489678419.60,-122,-2865883,37,3012144,-31.03,8,315000,61
3300311,1489678420.00,-122,-2865884,37,3012146,-31.07,42,318810,38
3300710,1489678420.40,-122,-2865884,37,3012148,-31.10,41,322730,10
3301103,1489678420.80,-122,-2865885,37,3012150,-31.12,65,324250,44
3301505,1489678421.20,-122,-2865885,37,3012153,-31.13,59,328450,30
3301902,1489678421.60,-122,-2865885,37,3012155,-31.13,46,332020,27
3302301,1489678422.00,-122,-2865885,37,3012157,-31.15,28,334110,16
3302705,1489678422.40,-122,-2865885,37,3012158,-31.16,10,335380,10
3303102,1489678422.80,-122,-2865885,37,3012160,-31.20,12,336800,13
3303501,1489678423.20,-122,-2865885,37,3012160,-31.23,37,336970,5
3304075,1489678423.60,-122,-2865885,37,3012161,-31.25,47,336550,-7
3304294,1489678424.00,-122,-2865886,37,3012162,-31.29,26,336960,-17
3304714,1489678424.40,-122,-2865885,37,3012163,-31.32,38,337980,18
3305109,1489678424.80,-122,-2865885,37,3012164,-31.31,24,340270,-33
3305502,1489678425.20,-122,-2865884,37,3012165,-31.30,49,342100,21
3305900,1489678425.60,-122,-2865884,37,3012167,-31.30,21,342090,20
3306307,1489678426.00,-122,-2865884,37,3012168,-31.28,32,343250,-34
3306700,1489678426.40,-122,-2865883,37,3012168,-31.25,12,344840,-74
3307091,1489678426.80,-122,-2865883,37,3012168,-31.21,26,345470,-48
3307509,1489678427.20,-122,-2865882,37,3012168,-31.19,31,345840,-46
3307886,1489678427.60,-122,-2865882,37,3012168,-31.12,18,345840,-47
3308298,1489678428.00,-122,-2865882,37,3012168,-31.08,12,346460,-64
3308691,1489678428.40,-122,-2865881,37,3012169,-31.05,28,346970,-8
3309088,1489678428.80,-122,-2865881,37,3012169,-31.03,48,347580,0
3309484,1489678429.20,-122,-2865881,37,3012169,-31.02,10,347200,1
3309881,1489678429.60,-122,-2865881,37,3012169,-31.03,24,347040,40
3310301,1489678430.00,-122,-2865882,37,3012168,-31.02,12,347040,15
3310694,1489678430.40,-122,-2865881,37,3012168,-31.05,19,347040,26
3311081,1489678430.80,-122,-2865881,37,3012166,-31.03,45,347520,29
3311476,1489678431.20,-122,-2865882,37,3012165,-31.03,40,348110,39
3311898,1489678431.60,-122,-2865882,37,3012163,-31.01,58,347040,34
3312285,1489678432.00,-122,-2865882,37,3012162,-31.00,38,346450,-40
3312680,1489678432.40,-122,-2865882,37,3012161,-31.00,9,346210,-26
3313072,1489678432.80,-122,-2865882,37,3012161,-31.00,17,345100,-32
3313487,1489678433.20,-122,-2865882,37,3012160,-30.99,16,345100,-22
3313876,1489678433.60,-122,-2865882,37,3012160,-30.99,11,344840,-27
3314284,1489678434.00,-122,-2865882,37,3012158,-31.00,64,344930,-25
3314673,1489678434.40,-122,-2865882,37,3012157,-31.01,21,344510,-16
3315081,1489678434.80,-122,-2865882,37,3012155,-31.01,25,343360,-13
3315490,1489678435.20,-122,-2865882,37,3012155,-31.03,9,342120,42
3315884,1489678435.60,-122,-2865883,37,3012155,-31.04,43,341940,31
3316543,1489678436.00,-122,-2865883,37,3012155,-31.02,17,341940,2
3316684,1489678436.40,-122,-2865884,37,3012155,-31.01,6,341750,1
3317067,1489678436.80,-122,-2865885,37,3012155,-30.96,13,341190,-11
3317481,1489678437.20,-122,-2865886,37,3012155,-30.94,13,340630,-6
3317870,1489678437.60,-122,-2865887,37,3012154,-30.94,23,339660,40
3318257,1489678438.00,-122,-2865888,37,3012154,-30.92,20,337850,39
3318663,1489678438.40,-122,-2865888,37,3012153,-30.92,12,337380,43
3319076,1489678438.80,-122,-2865887,37,3012154,-30.90,28,338780,-3
3319461,1489678439.20,-122,-2865888,37,3012154,-30.89,24,338550,1
3319871,1489678439.60,-122,-2865888,37,3012154,-30.89,24,338320,27
3320258,1489678440.00,-122,-2865888,37,3012154,-30.88,39,337480,-2
3320674,1489678440.40,-122,-2865887,37,3012155,-30.85,51,336890,8
3321067,1489678440.80,-122,-2865887,37,3012155,-30.80,32,335830,11
3321458,1489678441.20,-122,-2865888,37,3012154,-30.80,44,333740,20
3321856,1489678441.60,-122,-2865889,37,3012152,-30.78,39,330260,5
3322251,1489678442.00,-122,-2865889,37,3012151,-30.76,44,328780,-11
3322664,1489678442.40,-122,-2865889,37,3012149,-30.78,28,326750,39
3323052,1489678442.80,-122,-2865889,37,3012149,-30.79,20,327830,37
3323457,1489678443.20,-122,-2865889,37,3012149,-30.81,31,329040,16
3323869,1489678443.60,-122,-2865888,37,3012149,-30.80,55,329040,9
3324250,1489678444.00,-122,-2865887,37,3012150,-30.78,73,330520,-2
3324645,1489678444.40,-122,-2865887,37,3012151,-30.78,19,331890,-22
3325057,1489678444.80,-122,-2865888,37,3012151,-30.79,32,331930,0
3325446,1489678445.20,-122,-2865889,37,3012150,-30.81,33,331650,41
3325855,1489678445.60,-122,-2865889,37,3012149,-30.81,14,331650,91
3326240,1489678446.00,-122,-2865890,37,3012149,-30.79,22,331340,71
3326644,1489678446.40,-122,-2865889,37,3012149,-30.77,43,331340,44
3327055,1489678446.80,-122,-2865888,37,3012149,-30.78,40,332550,0
3327451,1489678447.20,-122,-2865888,37,3012149,-30.75,16,332850,-34
3327848,1489678447.60,-122,-2865890,37,3012149,-30.73,13,331740,-5
3328253,1489678448.00,-122,-2865890,37,3012150,-30.70,23,330880,-34
3328634,1489678448.40,-122,-2865891,37,3012150,-30.66,40,329470,-61
3329034,1489678448.80,-122,-2865892,37,3012150,-30.62,20,328390,-34
3329435,1489678449.20,-122,-2865893,37,3012150,-30.58,29,327000,-6
3329837,1489678449.60,-122,-2865894,37,3012150,-30.55,14,325780,14
3330230,1489678450.00,-122,-2865894,37,3012150,-30.56,10,325430,38
3330631,1489678450.40,-122,-2865894,37,3012148,-30.54,49,323920,-18
3331031,1489678450.80,-122,-2865895,37,3012147,-30.51,42,322720,-18
3331426,1489678451.20,-122,-2865895,37,3012146,-30.49,20,321880,-17
3331829,1489678451.60,-122,-2865895,37,3012146,-30.48,22,322430,-32
3332225,1489678452.00,-122,-2865895,37,3012146,-30.48,15,322560,-65
3332624,1489678452.40,-122,-2865895,37,3012146,-30.48,15,322700,-29
3333027,1489678452.80,-122,-2865895,37,3012147,-30.49,46,323280,-10
3333423,1489678453.20,-122,-2865895,37,3012148,-30.50,47,324290,30
3333828,1489678453.60,-122,-2865894,37,3012148,-30.51,33,323860,-25
3334221,1489678454.00,-122,-2865894,37,3012148,-30.52,18,322840,-23
3334619,1489678454.40,-122,-2865894,37,3012148,-30.53,12,322840,-3
3335020,1489678454.80,-122,-2865893,37,3012147,-30.56,48,321930,2
3335413,1489678455.20,-122,-2865892,37,3012146,-30.55,13,321930,1
3335815,1489678455.60,-122,-2865892,37,3012146,-30.57,6,322250,51
3336212,1489678456.00,-122,-2865893,37,3012146,-30.57,16,322250,-6
3336613,1489678456.40,-122,-2865892,37,3012146,-30.61,28,322250,12
3337017,1489678456.80,-122,-2865892,37,3012146,-30.66,22,323130,37
3337414,1489678457.20,-122,-2865893,37,3012145,-30.66,47,323410,15
3337811,1489678457.60,-122,-2865893,37,3012146,-30.72,53,323270,5
3338209,1489678458.00,-122,-2865894,37,3012146,-30.72,77,323130,-17
3338612,1489678458.40,-122,-2865894,37,3012146,-30.72,2,322180,-21
3339012,1489678458.80,-122,-2865894,37,3012146,-30.75,25,321340,-53
3339409,1489678459.20,-122,-2865895,37,3012144,-30.76,60,319470,-38
3339808,1489678459.60,-122,-2865895,37,3012142,-30.77,80,317050,12
3340210,1489678460.00,-122,-2865895,37,3012140,-30.76,29,313960,-9
3340603,1489678460.40,-122,-2865895,37,3012141,-30.77,61,313450,-6
3341008,1489678460.80,-122,-2865895,37,3012142,-30.81,59,312950,40
3341402,1489678461.20,-122,-2865895,37,3012143,-30.85,60,313450,39
3341801,1489678461.60,-122,-2865896,37,3012143,-30.86,38,312370,-2
3342200,1489678462.00,-122,-2865895,37,3012144,-30.89,86,312270,11
3342602,1489678462.40,-122,-2865894,37,3012144,-30.88,19,310960,6
3343007,1489678462.80,-122,-2865895,37,3012144,-30.89,24,307040,0
3343403,1489678463.20,-122,-2865895,37,3012144,-30.90,13,303210,26
3343800,1489678463.60,-122,-2865896,37,3012144,-30.89,60,299740,-6
3344199,1489678464.00,-122,-2865896,37,3012143,-30.87,18,297380,37
3344599,1489678464.40,-122,-2865896,37,3012144,-30.87,32,297410,4
3345000,1489678464.80,-122,-2865894,37,3012144,-30.85,61,298300,14
3345395,1489678465.20,-122,-2865895,37,3012145,-30.84,38,298300,17
3345793,1489678465.60,-122,-2865896,37,3012146,-30.84,9,297850,17
3346192,1489678466.00,-122,-2865896,37,3012147,-30.87,23,298240,39
3346593,1489678466.40,-122,-2865895,37,3012149,-30.87,70,299860,1
3346993,1489678466.80,-122,-2865895,37,3012151,-30.86,60,300650,-11
3347390,1489678467.20,-122,-2865895,37,3012154,-30.86,64,302200,54
3347789,1489678467.60,-122,-2865894,37,3012155,-30.85,19,302200,27
3348199,1489678468.00,-122,-2865894,37,3012156,-30.87,22,302470,7
3348586,1489678468.40,-122,-2865894,37,3012156,-30.89,52,302470,0
3348989,1489678468.80,-122,-2865894,37,3012156,-30.94,30,302740,62
3349387,1489678469.20,-122,-2865894,37,3012155,-30.97,46,301830,5
3349784,1489678469.60,-122,-2865894,37,3012155,-30.98,8,301110,-30
3350188,1489678470.00,-122,-2865894,37,3012156,-31.00,14,300680,-23
3350581,1489678470.40,-122,-2865894,37,3012156,-31.05,26,300960,38
3350982,1489678470.80,-122,-2865894,37,3012157,-31.08,24,302780,51
3351382,1489678471.20,-122,-2865894,37,3012157,-31.11,19,302780,56
3351781,1489678471.60,-122,-2865893,37,3012158,-31.14,48,305260,40
3352182,1489678472.00,-122,-2865893,37,3012159,-31.18,14,308290,25
3352576,1489678472.40,-122,-2865894,37,3012158,-31.19,24,309020,-6
3352977,1489678472.80,-122,-2865894,37,3012157,-31.21,32,310680,79
3353374,1489678473.20,-122,-2865895,37,3012155,-31.20,91,309020,13
3353774,1489678473.60,-122,-2865894,37,3012154,-31.20,50,308900,13
3354177,1489678474.00,-122,-2865895,37,3012154,-31.22,16,309020,12
3354572,1489678474.40,-122,-2865896,37,3012155,-31.22,47,310360,-1
3355142,1489678474.80,-122,-2865897,37,3012157,-31.21,70,312550,-31
3355383,1489678475.20,-122,-2865897,37,3012158,-31.21,83,315000,-16
3355779,1489678475.60,-122,-2865897,37,3012161,-31.21,118,318930,-40
3356180,1489678476.00,-122,-2865897,37,3012163,-31.21,100,321340,-6
3356577,1489678476.40,-122,-2865897,37,3012163,-31.20,35,321710,-26
3356971,1489678476.80,-122,-2865898,37,3012163,-31.20,31,320880,-5
3357691,1489678477.20,-122,-2865899,37,3012164,-31.21,33,320790,40
3357833,1489678477.60,-122,-2865900,37,3012163,-31.21,62,320880,37
3358171,1489678478.00,-122,-2865899,37,3012162,-31.20,33,320880,-1
3358564,1489678478.40,-122,-2865899,37,3012163,-31.20,35,322540,-9
3358959,1489678478.80,-122,-2865900,37,3012165,-31.18,59,323930,-43
3359358,1489678479.20,-122,-2865900,37,3012167,-31.18,58,325550,10
3359768,1489678479.60,-122,-2865901,37,3012169,-31.19,56,327040,34
3360167,1489678480.00,-122,-2865901,37,3012170,-31.19,14,326890,17
3360557,1489678480.40,-122,-2865900,37,3012170,-31.23,43,327610,44
3360954,1489678480.80,-122,-2865900,37,3012171,-31.25,50,328590,29
3361359,1489678481.20,-122,-2865900,37,3012171,-31.27,13,329300,2
3361751,1489678481.60,-122,-2865899,37,3012172,-31.29,30,329300,29
3362166,1489678482.00,-122,-2865899,37,3012173,-31.32,23,329380,21
3362549,1489678482.40,-122,-2865899,37,3012173,-31.32,34,329380,13
3362955,1489678482.80,-122,-2865899,37,3012172,-31.35,40,329820,47
3363354,1489678483.20,-122,-2865899,37,3012171,-31.38,37,330510,68
3363753,1489678483.60,-122,-2865899,37,3012170,-31.40,49,330510,16
3364169,1489678484.00,-122,-2865899,37,3012169,-31.43,40,330560,27
3364554,1489678484.40,-122,-2865899,37,3012167,-31.47,3,329460,14
3364941,1489678484.80,-122,-2865899,37,3012167,-31.49,29,329460,-36
3365351,1489678485.20,-122,-2865898,37,3012167,-31.50,40,329640,4
3365756,1489678485.60,-122,-2865899,37,3012166,-31.53,32,327990,25
3366150,1489678486.00,-122,-2865899,37,3012164,-31.54,76,326160,-24
3366557,1489678486.40,-122,-2865900,37,3012162,-31.53,76,324520,0
3366957,1489678486.80,-122,-2865900,37,3012159,-31.53,58,324140,13
3367370,1489678487.20,-122,-2865900,37,3012158,-31.53,39,323930,22
3367739,1489678487.60,-122,-2865900,37,3012158,-31.52,29,324260,-17
3368146,1489678488.00,-122,-2865901,37,3012158,-31.52,36,323240,-25
3368593,1489678488.40,-122,-2865901,37,3012159,-31.51,64,323780,-43
3368951,1489678488.80,-122,-2865902,37,3012160,-31.54,47,324960,3
3369342,1489678489.20,-122,-2865902,37,3012162,-31.56,88,325570,-6
3369734,1489678489.60,-122,-2865902,37,3012163,-31.57,73,326890,-7
3370143,1489678490.00,-122,-2865902,37,3012165,-31.58,59,328050,50
3370528,1489678490.40,-122,-2865903,37,3012166,-31.55,47,328590,1
3370940,1489678490.80,-122,-2865904,37,3012167,-31.52,10,329120,13
3371333,1489678491.20,-122,-2865905,37,3012168,-31.50,26,330130,-13
3371730,1489678491.60,-122,-2865905,37,3012168,-31.52,13,330670,48
3372144,1489678492.00,-122,-2865906,37,3012169,-31.51,16,331570,30
3372535,1489678492.40,-122,-2865905,37,3012169,-31.56,18,331570,24
3372931,1489678492.80,-122,-2865906,37,3012169,-31.51,34,330990,-45
3373342,1489678493.20,-122,-2865907,37,3012169,-31.54,41,330590,-48
3373729,1489678493.60,-122,-2865907,37,3012170,-31.56,36,330420,-34
3374143,1489678494.00,-122,-2865908,37,3012170,-31.60,42,330260,-3
3374528,1489678494.40,-122,-2865908,37,3012171,-31.65,57,329870,-10
3374938,1489678494.80,-122,-2865908,37,3012171,-31.69,23,329870,0
3375327,1489678495.20,-122,-2865908,37,3012171,-31.70,46,329420,-16
3375724,1489678495.60,-122,-2865907,37,3012171,-31.73,29,329420,12
3376128,1489678496.00,-122,-2865907,37,3012170,-31.72,3,329420,11
3376517,1489678496.40,-122,-2865907,37,3012169,-31.73,17,328570,-3
3376922,1489678496.80,-122,-2865907,37,3012168,-31.77,17,327460,14
3377332,1489678497.20,-122,-2865907,37,3012167,-31.80,32,326180,24
3377717,1489678497.60,-122,-2865908,37,3012165,-31.77,46,324890,18
3378124,1489678498.00,-122,-2865908,37,3012163,-31.74,24,323700,-16
3378515,1489678498.40,-122,-2865908,37,3012162,-31.71,10,322460,4
3378925,1489678498.80,-122,-2865908,37,3012161,-31.65,36,322460,-29
3379308,1489678499.20,-122,-2865907,37,3012160,-31.60,18,322640,-61
3379705,1489678499.60,-122,-2865906,37,3012159,-31.56,42,322830,-55
3380111,1489678500.00,-122,-2865906,37,3012158,-31.56,38,322830,5
3380641,1489678500.40,-122,-2865906,37,3012157,-31.54,64,321900,-58
3380903,1489678500.80,-122,-2865907,37,3012156,-31.53,82,321260,-13
3381305,1489678501.20,-122,-2865906,37,3012154,-31.55,45,321340,-3
3381700,1489678501.60,-122,-2865905,37,3012153,-31.53,36,322500,-18
3382095,1489678502.00,-122,-2865904,37,3012153,-31.56,70,325730,13
3382499,1489678502.40,-122,-2865904,37,3012153,-31.56,29,326590,25
3382894,1489678502.80,-122,-2865904,37,3012152,-31.56,28,326160,14
3383300,1489678503.20,-122,-2865904,37,3012151,-31.55,6,325710,11
3383695,1489678503.60,-122,-2865903,37,3012150,-31.54,34,324920,-3
3384094,1489678504.00,-122,-2865902,37,3012150,-31.52,27,325520,-5
3384498,1489678504.40,-122,-2865902,37,3012150,-31.49,11,324260,-24
3384897,1489678504.80,-122,-2865903,37,3012150,-31.49,3,323810,20
3385294,1489678505.20,-122,-2865903,37,3012150,-31.48,22,323020,19
3385688,1489678505.60,-122,-2865904,37,3012149,-31.47,29,321970,21
3386087,1489678506.00,-122,-2865905,37,3012147,-31.44,36,321250,24
3386490,1489678506.40,-122,-2865905,37,3012147,-31.43,13,321250,-7
3386886,1489678506.80,-122,-2865906,37,3012147,-31.41,32,319090,0
3387283,1489678507.20,-122,-2865907,37,3012147,-31.38,6,317030,-1
3387682,1489678507.60,-122,-2865908,37,3012146,-31.33,11,316240,-14
3388084,1489678508.00,-122,-2865909,37,3012147,-31.32,34,315840,-14
3388483,1489678508.40,-122,-2865909,37,3012146,-31.29,9,315000,9
3388880,1489678508.80,-122,-2865909,37,3012145,-31.27,24,311890,-9
3389282,1489678509.20,-122,-2865908,37,3012145,-31.27,19,311890,1
3389675,1489678509.60,-122,-2865908,37,3012145,-31.26,15,309970,9
3390081,1489678510.00,-122,-2865907,37,3012145,-31.23,39,308350,8
3390482,1489678510.40,-122,-2865907,37,3012145,-31.20,16,307690,-15
3390873,1489678510.80,-122,-2865907,37,3012145,-31.15,34,306180,-7
3391272,1489678511.20,-122,-2865907,37,3012146,-31.10,33,306180,37
3391670,1489678511.60,-122,-2865907,37,3012146,-31.08,25,307150,20
3392073,1489678512.00,-122,-2865907,37,3012146,-31.06,29,306730,-16
3392475,1489678512.40,-122,-2865907,37,3012146,-31.03,37,307150,-4
3392868,1489678512.80,-122,-2865906,37,3012145,-31.02,4,307150,-2
3393271,1489678513.20,-122,-2865906,37,3012145,-31.00,10,305870,4
3393667,1489678513.60,-122,-2865905,37,3012144,-30.96,2,304100,-19
3394070,1489678514.00,-122,-2865904,37,3012143,-30.94,15,303270,50
3394471,1489678514.40,-122,-2865903,37,3012142,-30.91,17,301760,31
3394867,1489678514.80,-122,-2865903,37,3012141,-30.88,38,299050,22
3395264,1489678515.20,-122,-2865903,37,3012140,-30.83,17,298740,-3
3395661,1489678515.60,-122,-2865902,37,3012138,-30.77,52,297320,-6
3396063,1489678516.00,-122,-2865902,37,3012137,-30.68,21,299950,-38
3396466,1489678516.40,-122,-2865903,37,3012137,-30.60,6,301660,-61
3396859,1489678516.80,-122,-2865904,37,3012137,-30.52,7,302090,-59
3397265,1489678517.20,-122,-2865904,37,3012137,-30.47,37,301110,-2
3397654,1489678517.60,-122,-2865904,37,3012138,-30.42,34,299640,8
3398060,1489678518.00,-122,-2865904,37,3012137,-30.38,16,296180,5
3398461,1489678518.40,-122,-2865904,37,3012137,-30.34,7,291800,-35
3398858,1489678518.80,-122,-2865905,37,3012137,-30.31,23,288150,-21
3399256,1489678519.20,-122,-2865905,37,3012137,-30.29,28,287300,-15
3399653,1489678519.60,-122,-2865906,37,3012137,-30.25,14,288730,-29
3400054,1489678520.00,-122,-2865906,37,3012137,-30.24,19,288730,-50
3400454,1489678520.40,-122,-2865905,37,3012137,-30.22,19,290220,-7
3400849,1489678520.80,-122,-2865906,37,3012138,-30.19,18,293200,-18
3401250,1489678521.20,-122,-2865906,37,3012139,-30.18,13,292330,15
3401650,1489678521.60,-122,-2865905,37,3012140,-30.18,30,291800,-20
3402047,1489678522.00,-122,-2865905,37,3012141,-30.19,25,290670,29
3402450,1489678522.40,-122,-2865905,37,3012141,-30.21,7,288760,14
3402844,1489678522.80,-122,-2865905,37,3012142,-30.24,9,287780,-4
3403249,1489678523.20,-122,-2865905,37,3012142,-30.26,20,286800,36
3403644,1489678523.60,-122,-2865905,37,3012144,-30.25,59,288430,30
3404040,1489678524.00,-122,-2865905,37,3012144,-30.25,28,288120,40
3404441,1489678524.40,-122,-2865904,37,3012145,-30.28,22,288120,29
3404847,1489678524.80,-122,-2865904,37,3012145,-30.32,13,287180,21
3405240,1489678525.20,-122,-2865904,37,3012145,-30.37,40,287180,67
3405641,1489678525.60,-122,-2865904,37,3012145,-30.43,29,287180,54
3406206,1489678526.00,-122,-2865904,37,3012145,-30.46,14,289060,32
3406434,1489678526.40,-122,-2865904,37,3012145,-30.47,19,290900,-33
3406841,1489678526.80,-122,-2865905,37,3012146,-30.51,17,294440,30
3407235,1489678527.20,-122,-2865906,37,3012147,-30.53,26,296570,-13
3407636,1489678527.60,-122,-2865906,37,3012148,-30.56,8,299740,-7
3408044,1489678528.00,-122,-2865906,37,3012149,-30.61,43,301550,21
3408435,1489678528.40,-122,-2865906,37,3012152,-30.64,46,306210,37
3408836,1489678528.80,-122,-2865906,37,3012153,-30.64,13,310010,-5
3409231,1489678529.20,-122,-2865906,37,3012153,-30.65,45,313940,-3
3409641,1489678529.60,-122,-2865907,37,3012154,-30.67,11,316970,18
3410032,1489678530.00,-122,-2865907,37,3012154,-30.69,85,317410,-1
3410429,1489678530.40,-122,-2865908,37,3012154,-30.70,45,316910,76
3410823,1489678530.80,-122,-2865908,37,3012155,-30.71,31,317860,55
3411236,1489678531.20,-122,-2865907,37,3012157,-30.75,61,319400,17
3411623,1489678531.60,-122,-2865907,37,3012159,-30.77,51,320710,-4
3412031,1489678532.00,-122,-2865909,37,3012161,-30.78,70,320110,43
3412424,1489678532.40,-122,-2865910,37,3012163,-30.82,65,320530,22
3412822,1489678532.80,-122,-2865910,37,3012165,-30.86,60,320440,51
